Suburb,Latitude,Longitude,Venue,Category,Main Category
Penrith,-33.75373999999995,150.69820000000004,akira Teppanyaki,Japanese Restaurant,Food
Penrith,-33.75373999999995,150.69820000000004,Sittano's Bar & Restaurant,Italian Restaurant,Food
Penrith,-33.75373999999995,150.69820000000004,Subway,Sandwich Place,Food
Penrith,-33.75373999999995,150.69820000000004,The Coffee Club,Café,Food
Penrith,-33.75373999999995,150.69820000000004,JB Hi-Fi,Electronics Store,Shop & Service
Penrith,-33.75373999999995,150.69820000000004,Zing Pop Culture,Toy / Game Store,Shop & Service
Penrith,-33.75373999999995,150.69820000000004,Westfield Penrith,Shopping Mall,Shop & Service
Penrith,-33.75373999999995,150.69820000000004,Oporto,Fried Chicken Joint,Food
Penrith,-33.75373999999995,150.69820000000004,Mr Brightside,Café,Food
Penrith,-33.75373999999995,150.69820000000004,Kingston & Co,Café,Food
Penrith,-33.75373999999995,150.69820000000004,Hoyts,Multiplex,Arts & Entertainment
Penrith,-33.75373999999995,150.69820000000004,Big Daddy's Burger Bar,Burger Joint,Food
Penrith,-33.75373999999995,150.69820000000004,Salvos Store,Thrift / Vintage Store,Shop & Service
Penrith,-33.75373999999995,150.69820000000004,Hog's Breath Cafe,BBQ Joint,Food
Penrith,-33.75373999999995,150.69820000000004,Tattersalls Hotel,Bar,Nightlife Spot
Penrith,-33.75373999999995,150.69820000000004,Officeworks,Paper / Office Supplies Store,Shop & Service
Penrith,-33.75373999999995,150.69820000000004,Red Cow,Pub,Nightlife Spot
Penrith,-33.75373999999995,150.69820000000004,McDonald's,Fast Food Restaurant,Food
Penrith,-33.75373999999995,150.69820000000004,Chocolateria San Churro,Dessert Shop,Food
Penrith,-33.75373999999995,150.69820000000004,Rogue Valley Roasters,Café,Food
Penrith,-33.75373999999995,150.69820000000004,Koorong Books,Bookstore,Shop & Service
Penrith,-33.75373999999995,150.69820000000004,Ichiban Sushi,Sushi Restaurant,Food
Penrith,-33.75373999999995,150.69820000000004,Stir Crazy,Asian Restaurant,Food
Penrith,-33.75373999999995,150.69820000000004,Penrith Station Concourse,Train Station,Travel & Transport
Penshurst,-33.969389999999976,151.0920900000001,Checkpoint Charlie Espresso Bar,Café,Food
Penshurst,-33.969389999999976,151.0920900000001,IGA Penshurst,Grocery Store,Shop & Service
Penshurst,-33.969389999999976,151.0920900000001,Penshurst Station,Train Station,Travel & Transport
Penshurst,-33.969389999999976,151.0920900000001,The Italian Job Cafe,Italian Restaurant,Food
Petersham,-33.89626999999996,151.15390000000005,Sweet Belem,Café,Food
Petersham,-33.89626999999996,151.15390000000005,Silvas,Portuguese Restaurant,Food
Petersham,-33.89626999999996,151.15390000000005,Frango,Portuguese Restaurant,Food
Petersham,-33.89626999999996,151.15390000000005,The Counter,Café,Food
Petersham,-33.89626999999996,151.15390000000005,The Tiny Giant,Café,Food
Petersham,-33.89626999999996,151.15390000000005,The Oxford Tavern,Pub,Nightlife Spot
Petersham,-33.89626999999996,151.15390000000005,Honeymoon Patisserie & Coffee Lounge,Café,Food
Petersham,-33.89626999999996,151.15390000000005,Costa Do Sol,Portuguese Restaurant,Food
Petersham,-33.89626999999996,151.15390000000005,Rocketboy Pizza,Pizza Place,Food
Petersham,-33.89626999999996,151.15390000000005,Petersham Bowling Club,Bowling Green,Outdoors & Recreation
Petersham,-33.89626999999996,151.15390000000005,Gloria's Portuguese Cafe & Restaurant,Portuguese Restaurant,Food
Petersham,-33.89626999999996,151.15390000000005,Big Brekky,Café,Food
Petersham,-33.89626999999996,151.15390000000005,Brighton The Corner,Café,Food
Petersham,-33.89626999999996,151.15390000000005,Daisy's Milkbar,Café,Food
Petersham,-33.89626999999996,151.15390000000005,Arcella Fresh,Grocery Store,Shop & Service
Petersham,-33.89626999999996,151.15390000000005,Petersham RSL Club,Bar,Nightlife Spot
Petersham,-33.89626999999996,151.15390000000005,Moon Koon Chinese Restaurant,Chinese Restaurant,Food
Petersham,-33.89626999999996,151.15390000000005,Palacio,Pizza Place,Food
Petersham,-33.89626999999996,151.15390000000005,FoodWorks,Grocery Store,Shop & Service
Petersham,-33.89626999999996,151.15390000000005,Fich At Petersham,Fish & Chips Shop,Food
Petersham,-33.89626999999996,151.15390000000005,Officeworks,Paper / Office Supplies Store,Shop & Service
Petersham,-33.89626999999996,151.15390000000005,Petersham Turkish Pizza And Kebabs,Falafel Restaurant,Food
Petersham,-33.89626999999996,151.15390000000005,Bus Stop 204911,Bus Station,Travel & Transport
Petersham,-33.89626999999996,151.15390000000005,Platform 1,Platform,Travel & Transport
Petersham,-33.89626999999996,151.15390000000005,Huntsbury Hotel,Pub,Nightlife Spot
Petersham,-33.89626999999996,151.15390000000005,West Village,Pub,Nightlife Spot
Petersham,-33.89626999999996,151.15390000000005,White Cockatoo Hotel,Pub,Nightlife Spot
Petersham,-33.89626999999996,151.15390000000005,Bus Stop 204955,Bus Station,Travel & Transport
Petersham,-33.89626999999996,151.15390000000005,Georgiou's Confectionary,Candy Store,Shop & Service
Petersham,-33.89626999999996,151.15390000000005,Maundrell Park,Park,Outdoors & Recreation
Petersham,-33.89626999999996,151.15390000000005,Little Bottler,Liquor Store,Shop & Service
Petersham,-33.89626999999996,151.15390000000005,Pet Vets,Pet Store,Shop & Service
Phegans Bay,-33.486519999999985,151.3091300000001,Woy Woy Bay,Beach,Outdoors & Recreation
Phegans Bay,-33.486519999999985,151.3091300000001,woy woy bay public wharf,Boat or Ferry,Travel & Transport
Phillip Bay,-33.982039999999984,151.2354200000001,Phillip Bay Self Serve,Convenience Store,Shop & Service
Phillip Bay,-33.982039999999984,151.2354200000001,Congwong Trail,Trail,Outdoors & Recreation
Phillip Bay,-33.982039999999984,151.2354200000001,Frenchman's Bay Reserve,Park,Outdoors & Recreation
Picnic Point,-33.970249999999965,151.00786000000005,Picnic Point Chinese,Chinese Restaurant,Food
Picnic Point,-33.970249999999965,151.00786000000005,Kennedy Street Mixed Business,Convenience Store,Shop & Service
Picnic Point,-33.970249999999965,151.00786000000005,Austin Reserve,Playground,Outdoors & Recreation
Picnic Point,-33.970249999999965,151.00786000000005,Mel's Diner,Diner,Food
Picton,-34.169099999999965,150.61152000000004,George IV Inn,Pub,Nightlife Spot
Picton,-34.169099999999965,150.61152000000004,r.coffee co,Café,Food
Picton,-34.169099999999965,150.61152000000004,Khans SUPA IGA Picton,Grocery Store,Shop & Service
Picton,-34.169099999999965,150.61152000000004,Subway,Sandwich Place,Food
Picton,-34.169099999999965,150.61152000000004,Picton Mall,Shopping Mall,Shop & Service
Picton,-34.169099999999965,150.61152000000004,Coles Supermarket,Shopping Mall,Shop & Service
Picton,-34.169099999999965,150.61152000000004,Shell,Gas Station,Shop & Service
Picton,-34.169099999999965,150.61152000000004,Michel's Patisserie,Coffee Shop,Food
Picton,-34.169099999999965,150.61152000000004,Come by Chance Café,Café,Food
Pitt Town,-33.586449999999964,150.8619500000001,IGA Pitt Town,Grocery Store,Shop & Service
Pitt Town,-33.586449999999964,150.8619500000001,The Vintage Pantry,Café,Food
Pitt Town,-33.586449999999964,150.8619500000001,Bird In The Hand Inn,Pub,Nightlife Spot
Plumpton,-33.74554999999998,150.83452000000008,Gloria Jean's Coffees,Café,Food
Plumpton,-33.74554999999998,150.83452000000008,Woolworths,Grocery Store,Shop & Service
Plumpton,-33.74554999999998,150.83452000000008,McDonald's,Fast Food Restaurant,Food
Plumpton,-33.74554999999998,150.83452000000008,Subway Fresh,Sandwich Place,Food
Plumpton,-33.74554999999998,150.83452000000008,Big W,Department Store,Shop & Service
Plumpton,-33.74554999999998,150.83452000000008,KFC,Fast Food Restaurant,Food
Plumpton,-33.74554999999998,150.83452000000008,Plumpton Marketplace,Shopping Mall,Shop & Service
Plumpton,-33.74554999999998,150.83452000000008,Terry White Chemist,Pharmacy,Shop & Service
Plumpton,-33.74554999999998,150.83452000000008,Michel's Patisserie,Café,Food
Plumpton,-33.74554999999998,150.83452000000008,Donut King,Donut Shop,Food
Plumpton,-33.74554999999998,150.83452000000008,EB Games,Electronics Store,Shop & Service
Point Clare,-33.43683999999996,151.3211600000001,Fair Cravin' Cafe,Café,Food
Point Clare,-33.43683999999996,151.3211600000001,Xanadu Reuse,Thrift / Vintage Store,Shop & Service
Point Clare,-33.43683999999996,151.3211600000001,Fagan Park,Park,Outdoors & Recreation
Point Clare,-33.43683999999996,151.3211600000001,Plants Plus,Flower Shop,Shop & Service
Point Piper,-33.867459999999944,151.2534700000001,Point Piper,Park,Outdoors & Recreation
Point Piper,-33.867459999999944,151.2534700000001,Royal Motor Yacht Club,Harbor / Marina,Outdoors & Recreation
Point Piper,-33.867459999999944,151.2534700000001,Royal Prince Edward Yacht Club,Harbor / Marina,Outdoors & Recreation
Point Piper,-33.867459999999944,151.2534700000001,The Marina Kiosk,Coffee Shop,Food
Point Piper,-33.867459999999944,151.2534700000001,Tide Cafe,Café,Food
Point Piper,-33.867459999999944,151.2534700000001,Rose Bay Marina,Harbor / Marina,Outdoors & Recreation
Point Piper,-33.867459999999944,151.2534700000001,Rose Bay Seaplanes,Event Service,Shop & Service
Point Piper,-33.867459999999944,151.2534700000001,Regatta,Seafood Restaurant,Food
Point Piper,-33.867459999999944,151.2534700000001,Duff Reserve,Park,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Room 10,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Ms. G's,Asian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Pizza Boccone,Italian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,The Apollo,Greek Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Coffee Tea & Me,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,The Butler,Australian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Harris Farm Markets,Fruit & Vegetable Store,Shop & Service
Potts Point,-33.87156999999996,151.22288000000003,Jangling Jacks,Lounge,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,Gypsy Espresso,Coffee Shop,Food
Potts Point,-33.87156999999996,151.22288000000003,P.E Dept.,Gym / Fitness Center,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Kings Cross Organic Market,Farmers Market,Shop & Service
Potts Point,-33.87156999999996,151.22288000000003,The Roosevelt,Speakeasy,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,Billy Kwong,Chinese Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,The Farm Wholefoods,Convenience Store,Shop & Service
Potts Point,-33.87156999999996,151.22288000000003,Harry's Café De Wheels,Pie Shop,Food
Potts Point,-33.87156999999996,151.22288000000003,Glider,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Chester White Cured Diner,Diner,Food
Potts Point,-33.87156999999996,151.22288000000003,Monopole,Australian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Holm Cafe,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Wok and Noodle Bar,Ramen Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Fratelli Paradiso,Italian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Butler Stairs,Trail,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Cho Cho San,Japanese Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Gazebo Wine Garden,Wine Bar,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,Ovolo Woolloomooloo,Hotel,Travel & Transport
Potts Point,-33.87156999999996,151.22288000000003,Bistro Rex,French Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Paper Bird,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Bayswater Car Rental,Rental Car Location,Travel & Transport
Potts Point,-33.87156999999996,151.22288000000003,Mad Pizza E Bar Potts Point Pronto,Pizza Place,Food
Potts Point,-33.87156999999996,151.22288000000003,El Alamein Fountain,Fountain,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Petrol Restaurant,Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,yellow,Vegetarian / Vegan Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Maggie's,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Health Nuts,Juice Bar,Food
Potts Point,-33.87156999999996,151.22288000000003,Douce France,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,John Montagu,Sandwich Place,Food
Potts Point,-33.87156999999996,151.22288000000003,Friggitoria,Italian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,China Doll,Chinese Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,The Fish Shop,Fish & Chips Shop,Food
Potts Point,-33.87156999999996,151.22288000000003,Primary Coffee Roasters,Coffee Shop,Food
Potts Point,-33.87156999999996,151.22288000000003,Dumpling & Noodle House,Dumpling Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Farmhouse Kings Cross,Australian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Hayes Theatre,Theater,Arts & Entertainment
Potts Point,-33.87156999999996,151.22288000000003,Sushi Yachiyo,Japanese Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Dear Sainte Éloise,Wine Bar,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,Potts Point Hotel,Pub,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,The Arthur McElhone Reserve,Park,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Aki's Indian Restaurant,Indian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Bottega del Vino,Deli / Bodega,Food
Potts Point,-33.87156999999996,151.22288000000003,Fei Jai,Chinese Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Librarie,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Otto Ristorante Italiano,Italian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,D&B Dumpling & Beer,Dumpling Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Elizabeth Bay House,Monument / Landmark,Professional & Other Places
Potts Point,-33.87156999999996,151.22288000000003,Manta Restaurant,Australian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Caffe Roma,Italian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Cafe Two Ants,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,McElhone Stairs,Trail,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Lot19 Cafe,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Fitness First,Gym,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Macleay Street Bistro,Australian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Kingsleys Steak & Crabhouse,Steakhouse,Food
Potts Point,-33.87156999999996,151.22288000000003,Crane,Sushi Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,La Buvette,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Tatler Sydney,Nightclub,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,LL Wine & Dine,Wine Bar,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,Quest Potts Point Serviced Apartments Sydney,Hotel,Travel & Transport
Potts Point,-33.87156999999996,151.22288000000003,Embarkation Park,Park,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Coco Cubano,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Sweethearts Rooftop BBQ,Bar,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,Busshari Japanese Restaurant,Sushi Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Anytime Fitness,Gym,Outdoors & Recreation
Potts Point,-33.87156999999996,151.22288000000003,Challis Lodge,Hotel,Travel & Transport
Potts Point,-33.87156999999996,151.22288000000003,Pin Tohng Thai,Thai Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Tilbury Hotel,Bar,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,Blue Parrot,Hostel,Travel & Transport
Potts Point,-33.87156999999996,151.22288000000003,Bayswater Bru,Coffee Shop,Food
Potts Point,-33.87156999999996,151.22288000000003,Zinc,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,The Old Fitzroy Hotel,Pub,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,KL Kitchen Restaurant,Malay Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,169 Darlinghurst,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Artspace At The Gunnery,Art Gallery,Arts & Entertainment
Potts Point,-33.87156999999996,151.22288000000003,Guzman Y Gomez,Mexican Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Marcelle on Macleay,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Out Of Italy,Pizza Place,Food
Potts Point,-33.87156999999996,151.22288000000003,Pott'Spot,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Pad Thai,Thai Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Kujin,Japanese Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,The Deli,Deli / Bodega,Food
Potts Point,-33.87156999999996,151.22288000000003,The Bourbon,Bar,Nightlife Spot
Potts Point,-33.87156999999996,151.22288000000003,The White Wall,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Larmont Sydney,Hotel,Travel & Transport
Potts Point,-33.87156999999996,151.22288000000003,Harajuku Gyoza,Japanese Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Smoking Gun Bagels,Bagel Shop,Food
Potts Point,-33.87156999999996,151.22288000000003,Criniti's,Italian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Jackaroo Hostel,Hostel,Travel & Transport
Potts Point,-33.87156999999996,151.22288000000003,The Village,Italian Restaurant,Food
Potts Point,-33.87156999999996,151.22288000000003,Uliveto Cafe,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,The Goodwill Society,Café,Food
Potts Point,-33.87156999999996,151.22288000000003,Watermoon 水月,Japanese Restaurant,Food
Prairiewood,-33.85752999999994,150.90538999999995,Savanas Restaurant & Bar,Italian Restaurant,Food
Prestons,-33.950309999999945,150.86571000000004,IGA Prestons,Grocery Store,Shop & Service
Prestons,-33.950309999999945,150.86571000000004,Piccola Pizzeria,Pizza Place,Food
Prestons,-33.950309999999945,150.86571000000004,Prestons Shops Park,Playground,Outdoors & Recreation
Primbee,-34.49972999999994,150.88661000000005,Subway,Sandwich Place,Food
Primbee,-34.49972999999994,150.88661000000005,Harvey Norman,Electronics Store,Shop & Service
Primbee,-34.49972999999994,150.88661000000005,Harvey Norman Warrawong,Furniture / Home Store,Shop & Service
Primbee,-34.49972999999994,150.88661000000005,Comfort Inn,Motel,Travel & Transport
Primbee,-34.49972999999994,150.88661000000005,Port Kembla Golf Club,Golf Course,Outdoors & Recreation
Prospect,-33.79962999999998,150.91699000000006,Homebase Prospect,Shopping Mall,Shop & Service
Prospect,-33.79962999999998,150.91699000000006,Fantastic Furniture,Furniture / Home Store,Shop & Service
Prospect,-33.79962999999998,150.91699000000006,Subway,Sandwich Place,Food
Prospect,-33.79962999999998,150.91699000000006,Karl Holdsworth The Good Guys,Furniture / Home Store,Shop & Service
Prospect,-33.79962999999998,150.91699000000006,Paul's Warehouse,Sporting Goods Shop,Shop & Service
Putney,-33.82370999999995,151.1087500000001,Charles St Kitchen,Café,Food
Putney,-33.82370999999995,151.1087500000001,Dolcini,Café,Food
Putney,-33.82370999999995,151.1087500000001,IGA Putney,Grocery Store,Shop & Service
Putney,-33.82370999999995,151.1087500000001,Maples Putney Nouveau Café,Café,Food
Putney,-33.82370999999995,151.1087500000001,charcoal chicken @ putney,Snack Place,Food
Putney,-33.82370999999995,151.1087500000001,Pizza Hut,Pizza Place,Food
Putney,-33.82370999999995,151.1087500000001,Putney Cakes and Pastries,Café,Food
Putney,-33.82370999999995,151.1087500000001,Da Bruno Pizzeria,Italian Restaurant,Food
Putney,-33.82370999999995,151.1087500000001,Blackberries,Café,Food
Putney,-33.82370999999995,151.1087500000001,We Thai Cuisine,Thai Restaurant,Food
Pymble,-33.740279999999984,151.1371600000001,Jack & Co,Gas Station,Shop & Service
Pymble,-33.740279999999984,151.1371600000001,Asquith Station,Train Station,Travel & Transport
Pymble,-33.740279999999984,151.1371600000001,1047,Australian Restaurant,Food
Pymble,-33.740279999999984,151.1371600000001,BWS Gordon,Liquor Store,Shop & Service
Pymble,-33.740279999999984,151.1371600000001,L'entricote,French Restaurant,Food
Pymble,-33.740279999999984,151.1371600000001,Robert Pymble Park,Park,Outdoors & Recreation
Pymble,-33.740279999999984,151.1371600000001,Peking Inn,Chinese Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Social Brew Cafe,Café,Food
Pyrmont,-33.87075999999996,151.1956100000001,Momofuku Seiōbo,Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Gallon,Bar,Nightlife Spot
Pyrmont,-33.87075999999996,151.1956100000001,Gelato Messina,Ice Cream Shop,Food
Pyrmont,-33.87075999999996,151.1956100000001,Sokyo,Japanese Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Quarrymans Hotel,Pub,Nightlife Spot
Pyrmont,-33.87075999999996,151.1956100000001,The Messenger,Café,Food
Pyrmont,-33.87075999999996,151.1956100000001,Ovolo 1888 Darling Harbour,Hotel,Travel & Transport
Pyrmont,-33.87075999999996,151.1956100000001,Antidote,Coffee Shop,Food
Pyrmont,-33.87075999999996,151.1956100000001,Muretto & Co,Breakfast Spot,Food
Pyrmont,-33.87075999999996,151.1956100000001,Grill'd,Burger Joint,Food
Pyrmont,-33.87075999999996,151.1956100000001,Nur Muhammad Cafe,Malay Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Peg Leg,Bar,Nightlife Spot
Pyrmont,-33.87075999999996,151.1956100000001,Gojima,Burger Joint,Food
Pyrmont,-33.87075999999996,151.1956100000001,Rock Lily,Rock Club,Arts & Entertainment
Pyrmont,-33.87075999999996,151.1956100000001,Pyrmont Bay Park,Park,Outdoors & Recreation
Pyrmont,-33.87075999999996,151.1956100000001,Australian National Maritime Museum,Museum,Arts & Entertainment
Pyrmont,-33.87075999999996,151.1956100000001,Sushi Samurai,Japanese Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,The Little Snail,French Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Sofitel Sydney Darling Harbour,Hotel,Travel & Transport
Pyrmont,-33.87075999999996,151.1956100000001,Hurricane's Grill & Bar,Steakhouse,Food
Pyrmont,-33.87075999999996,151.1956100000001,Made in Italy Trattoria,Italian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Sushi Club,Sushi Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Sky Terrace at The Star,Bar,Nightlife Spot
Pyrmont,-33.87075999999996,151.1956100000001,Vic's Meat Market,Butcher,Shop & Service
Pyrmont,-33.87075999999996,151.1956100000001,Din Tai Fung (鼎泰豐),Dumpling Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,De Costi Seafood,Seafood Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Blue Eye Dragon,Asian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Sydney Lyric,Theater,Arts & Entertainment
Pyrmont,-33.87075999999996,151.1956100000001,Le Trader,French Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Peter's Fish Market - BBQ Grill,Seafood Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Sydney Fish Market,Fish Market,Shop & Service
Pyrmont,-33.87075999999996,151.1956100000001,Pancakes on the Rocks,Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Novotel Sydney On Darling Harbour,Hotel,Travel & Transport
Pyrmont,-33.87075999999996,151.1956100000001,HMAS Vampire,Boat or Ferry,Travel & Transport
Pyrmont,-33.87075999999996,151.1956100000001,Harvest Buffet,Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Two Sis & Co.,Café,Food
Pyrmont,-33.87075999999996,151.1956100000001,Claudio's Seafoods,Fish Market,Shop & Service
Pyrmont,-33.87075999999996,151.1956100000001,BLACK Bar & Grill,Australian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Fisherman's Wharf Seafood Restaurant,Seafood Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Hard Rock Cafe Sydney,American Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Harvest Buffet at The Star,Australian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Anytime Fitness,Gym,Outdoors & Recreation
Pyrmont,-33.87075999999996,151.1956100000001,Bar Zini,Italian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Banh Mi Co,Vietnamese Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Blackwattle Deli,Café,Food
Pyrmont,-33.87075999999996,151.1956100000001,Terminus Hotel,Pub,Nightlife Spot
Pyrmont,-33.87075999999996,151.1956100000001,Atelier by Sofitel,French Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Peter's Fish Market,Fish Market,Shop & Service
Pyrmont,-33.87075999999996,151.1956100000001,Hmb Endeavour,Boat or Ferry,Travel & Transport
Pyrmont,-33.87075999999996,151.1956100000001,LuMi Bar & Dining,Italian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Harbourside Food Court,Food Court,Food
Pyrmont,-33.87075999999996,151.1956100000001,The Century,Chinese Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Olivo Restaurant,Italian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Boost Juice,Juice Bar,Food
Pyrmont,-33.87075999999996,151.1956100000001,Andersen's Ice Cream,Ice Cream Shop,Food
Pyrmont,-33.87075999999996,151.1956100000001,Plate,Australian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Sorenzo,Japanese Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Waterfront Grill,Steakhouse,Food
Pyrmont,-33.87075999999996,151.1956100000001,The British Lolly Shop,Snack Place,Food
Pyrmont,-33.87075999999996,151.1956100000001,Oporto,Fried Chicken Joint,Food
Pyrmont,-33.87075999999996,151.1956100000001,Cyren,Seafood Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Hard Rock Shop,Clothing Store,Shop & Service
Pyrmont,-33.87075999999996,151.1956100000001,Criniti's Ristorante,Italian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,Subway,Sandwich Place,Food
Pyrmont,-33.87075999999996,151.1956100000001,The Port,Gastropub,Food
Pyrmont,-33.87075999999996,151.1956100000001,Zaaffran,Indian Restaurant,Food
Pyrmont,-33.87075999999996,151.1956100000001,RASHAYS Darling Harbour,Australian Restaurant,Food
Quakers Hill,-33.72636999999997,150.8859900000001,Maharaja's Havali Indian Rest,Indian Restaurant,Food
Quakers Hill,-33.72636999999997,150.8859900000001,Chicken Run,Fried Chicken Joint,Food
Quakers Hill,-33.72636999999997,150.8859900000001,Quakers Inn,Pub,Nightlife Spot
Quakers Hill,-33.72636999999997,150.8859900000001,Rehmat Supermarket,Department Store,Shop & Service
Quakers Hill,-33.72636999999997,150.8859900000001,Sawmillers Family Restaurant,Australian Restaurant,Food
Quakers Hill,-33.72636999999997,150.8859900000001,Quakers Hill Station,Train Station,Travel & Transport
Queens Park,-33.899369999999976,151.24732000000006,Ruby's Diner,Diner,Food
Queens Park,-33.899369999999976,151.24732000000006,Queens Park Shed,Café,Food
Queens Park,-33.899369999999976,151.24732000000006,Queens Park Road,Park,Outdoors & Recreation
Queens Park,-33.899369999999976,151.24732000000006,Queens Park Playground,Playground,Outdoors & Recreation
